Gold,Level,Minions,Jungle_minions,Kills,Assists,Deaths,Plates,Towers,Dragons,Heralds,Sight_wards,Control_wards,Gold_diff,Win
26581,9,331,91,10,13,9,8,1,2,0,15,7,1466,1
36760,9.4,377,78,27,27,6,11,6,2,0,29,9,15325,1
21435,8.2,264,79,6,6,27,1,0,0,0,14,3,-15325,0
23965,8.4,363,81,5,4,12,1,1,1,0,21,7,-1900,0
25865,9.2,340,109,12,14,5,6,0,1,0,22,7,1900,1
28550,8.8,340,72,15,15,15,4,1,0,0,23,6,178,0
28372,9,347,76,15,18,15,5,1,1,0,25,5,-178,1
27132,9,376,76,12,13,15,1,0,1,0,15,7,645,0
26487,8.8,360,88,15,13,12,1,0,1,0,19,3,-645,1
24185,8.2,311,89,10,11,26,3,0,1,0,21,5,-8448,0
32633,9.2,354,60,26,31,10,9,1,0,0,20,9,8448,1
26013,9.2,318,79,13,11,18,3,0,0,0,23,3,-2852,0
28865,9.4,345,80,18,22,13,3,0,1,0,19,6,2852,1
24104,8.4,331,70,10,12,14,1,0,0,0,21,4,-2931,1
27035,9,346,68,14,14,10,7,1,1,0,20,8,2931,0
28877,9.4,343,90,18,21,7,6,0,0,0,22,6,4723,1
24154,8.8,339,98,7,12,18,2,0,1,0,20,4,-4723,0
23386,8.8,349,71,8,5,16,2,0,0,0,20,8,-5232,0
28618,9.6,356,88,16,18,8,5,1,2,0,20,7,5232,1
28151,8.4,290,68,18,18,22,5,0,0,0,17,2,-3297,0
31448,9.4,344,87,22,21,18,6,1,0,0,19,5,3297,1
27938,9.4,346,66,15,12,9,8,1,0,0,24,6,3452,0
24486,8.4,251,69,9,15,15,4,1,1,0,29,4,-3452,1
27421,9.6,379,64,14,16,4,5,0,0,0,18,2,5154,1
22267,8.6,365,84,4,5,14,1,0,2,0,27,6,-5154,0
28468,9.4,364,94,15,14,12,5,0,0,0,22,5,946,0
27522,9,357,80,12,12,15,6,1,2,0,25,10,-946,1
26343,8,277,51,20,19,27,1,0,0,0,23,5,-7967,0
34310,9.6,316,131,27,17,20,11,3,2,0,16,6,7967,1
27160,9.4,354,101,16,13,9,5,0,1,0,22,6,3190,1
23970,8.8,332,63,9,7,16,4,0,1,0,23,3,-3190,0
29012,8.8,312,65,22,25,17,0,0,1,0,22,6,1536,1
27476,8.6,309,87,17,14,22,0,0,0,0,25,3,-1536,0
29951,9.2,361,99,17,19,10,1,1,1,0,25,9,4571,0
25380,8.6,334,68,10,13,17,4,1,0,0,21,7,-4571,1
26938,9,324,70,16,16,16,0,0,0,0,28,9,-1475,0
28413,9.2,320,78,16,14,16,6,1,1,0,22,5,1475,1
25660,9,375,92,10,10,12,2,0,2,0,21,3,-1532,0
27192,9.4,365,84,12,7,10,6,1,0,0,27,10,1532,1
27306,9.2,366,68,15,9,12,4,0,0,0,17,8,545,1
26761,9,347,80,12,13,15,4,0,1,0,24,3,-545,0
21955,8.6,383,72,4,2,12,1,0,0,0,21,1,-6831,0
28786,9.6,389,108,12,8,4,5,2,1,0,22,8,6831,1
26371,8.8,367,88,12,12,12,6,0,0,0,27,13,-814,0
27185,9.2,363,100,12,13,12,2,0,2,0,21,3,814,1
26799,8.8,360,76,14,10,13,6,0,0,0,18,5,-141,1
26940,9.2,378,88,13,17,14,1,0,0,0,22,3,141,0
23690,8.6,305,84,9,8,15,2,0,0,0,27,1,-4608,0
28298,9.2,351,88,15,17,9,3,1,2,0,25,7,4608,1
28074,8.6,317,64,20,30,14,2,0,0,0,23,4,1277,1
26797,8.2,307,60,14,19,20,6,1,1,0,19,4,-1277,0
29513,9.4,362,78,19,15,11,8,1,0,0,20,6,3230,1
26283,8.8,310,77,11,10,19,7,1,1,0,21,6,-3230,0
25124,8.6,339,63,11,10,22,1,0,0,0,17,2,-5559,0
30683,9.2,373,72,22,19,11,8,1,1,0,16,5,5559,1
23178,8.6,350,61,7,6,16,2,1,0,0,28,3,-5719,0
28897,9.2,350,97,16,21,7,4,1,1,0,24,5,5719,1
24123,8.6,330,95,9,10,12,0,0,1,0,15,5,-1529,0
25652,8.6,367,83,12,13,9,1,0,1,0,29,7,1529,1
25812,9.4,342,104,12,11,13,2,0,1,0,24,5,-927,0
26739,8.8,350,72,13,11,12,5,1,1,0,21,5,927,1
28406,9.2,329,97,17,12,13,6,1,1,0,21,1,3363,1
25043,8.8,313,79,13,8,17,2,0,0,0,16,3,-3363,0
21220,8.8,357,94,1,1,7,2,0,0,0,18,3,-2578,0
23798,9,361,78,7,8,1,4,0,1,0,18,3,2578,1
29226,9.2,329,84,20,14,11,5,1,1,0,20,3,2970,1
26256,8.6,336,83,11,8,20,4,1,0,0,19,5,-2970,0
25344,8.8,351,72,11,11,12,2,0,1,0,21,4,-1495,0
26839,9.2,336,74,12,14,11,4,1,0,0,17,3,1495,1
25238,8.8,304,66,13,9,10,6,1,1,0,16,5,1121,1
24117,8.6,299,79,10,10,13,6,0,1,0,23,6,-1121,0
23888,8.8,271,103,9,6,20,0,0,1,0,19,7,-5611,1
29499,9.2,364,81,20,14,9,5,1,0,0,20,1,5611,0
25671,8.6,297,86,15,16,11,1,0,1,0,25,5,-573,0
26244,9,353,74,11,6,15,4,1,0,0,16,7,573,1
27070,8.8,321,86,14,11,15,7,0,1,0,19,2,-336,0
27406,8.8,336,78,15,13,14,6,1,0,0,24,2,336,1
24956,8.2,276,52,14,14,19,2,0,0,0,20,3,-3035,0
27991,8.8,306,63,19,17,14,5,0,0,0,20,5,3035,1
32853,9.4,345,84,23,25,7,13,3,1,0,17,4,10610,1
22243,8.4,292,72,7,4,23,0,0,0,0,10,5,-10610,0
20275,8.6,284,68,4,3,10,0,0,0,0,24,4,-3912,0
24187,8.6,332,72,10,11,4,3,0,1,0,25,3,3912,1
27488,9,339,70,14,11,15,1,0,0,0,26,2,926,0
26562,9,349,70,15,12,14,1,0,2,0,21,7,-926,1
25187,8.4,261,60,16,15,18,1,0,1,0,22,8,-3987,1
29174,8.8,324,70,18,19,16,4,1,0,0,23,5,3987,0
26353,9,329,66,13,12,14,1,0,1,0,23,7,-1149,0
27502,8.8,344,82,14,15,13,4,1,1,0,22,8,1149,1
31336,9,320,52,19,14,9,13,4,0,0,22,2,7314,1
24022,8.4,291,70,9,9,19,3,0,1,0,18,5,-7314,0
25395,8.4,322,59,14,14,14,0,0,0,0,24,6,-508,1
25903,8.4,340,73,14,13,14,3,0,0,0,24,7,508,0
22523,8.6,261,74,9,5,9,2,0,0,0,23,3,-2044,0
24567,8.8,312,63,9,8,9,6,0,1,0,18,4,2044,1
26371,9.4,352,82,12,9,9,1,0,2,0,18,5,2556,1
23815,8.6,326,82,9,3,12,5,0,0,0,20,10,-2556,0
28802,9.4,351,98,18,18,12,2,0,1,0,26,2,3438,1
25364,8.8,329,68,12,9,18,2,0,0,0,27,4,-3438,0
26764,9.2,371,84,11,6,8,8,1,1,0,17,7,3606,1
23158,8.6,305,56,8,12,11,3,0,0,0,16,10,-3606,0
29744,9.4,350,90,19,17,6,2,0,1,0,19,5,6261,1
23483,8.4,327,69,6,8,19,2,0,0,0,22,1,-6261,0
25693,9,332,86,12,18,2,2,0,2,0,25,7,3437,1
22256,8.4,329,86,2,1,12,8,1,0,0,28,6,-3437,0
21165,8.4,304,79,3,5,13,1,0,0,0,20,4,-7305,0
28470,9.4,393,112,13,13,3,8,1,2,0,20,7,7305,1
23377,9,318,92,7,7,7,3,0,1,0,25,3,308,1
23069,8.6,356,60,7,6,7,3,0,0,0,22,9,-308,0
27807,8.2,261,57,21,21,14,3,0,1,0,25,3,2630,1
25177,8,237,52,14,14,21,1,0,0,0,20,4,-2630,0
27359,8.4,286,62,17,16,15,3,0,0,0,24,7,1268,1
26091,8.4,287,70,15,10,17,5,0,2,0,21,10,-1268,0
27566,8.4,296,66,17,19,16,4,0,0,0,18,3,-338,0
27904,8.6,317,82,16,21,17,3,0,2,0,21,5,338,1
25209,8.8,317,80,12,10,11,2,0,0,0,19,3,-2580,0
27789,9,371,80,11,5,12,10,2,1,0,23,5,2580,1
34598,9.6,350,82,25,19,9,10,3,0,0,22,1,12240,1
22358,8.6,239,62,9,5,25,1,0,1,0,15,7,-12240,0
22959,9,324,86,7,6,9,1,0,0,0,23,4,-988,0
23947,8.8,365,79,9,7,7,1,0,1,0,23,2,988,1
26041,8.8,309,60,12,15,10,5,1,0,0,18,6,905,0
25136,8.8,334,90,10,8,12,4,0,1,0,29,0,-905,1
26506,9,360,79,12,10,14,4,0,0,0,15,4,-1760,1
28266,9.2,352,84,14,23,12,2,0,2,0,16,9,1760,0
23592,9,352,61,8,8,11,2,0,1,0,17,6,-1547,0
25139,9.2,353,88,11,14,8,2,0,1,0,24,6,1547,1
31001,8.8,303,87,21,18,16,5,1,1,0,18,5,5332,1
25669,8.2,255,68,16,11,21,1,0,0,0,25,5,-5332,0
26987,9,321,68,14,13,8,8,1,1,0,25,3,1570,0
25417,9,338,68,8,11,14,3,0,0,0,22,3,-1570,1
28636,9,330,58,20,14,13,7,1,0,0,20,2,3189,1
25447,8.8,270,90,13,19,20,0,0,1,0,23,9,-3189,0
25388,8.6,334,74,12,8,12,3,0,0,0,21,1,1111,0
24277,8.8,296,80,12,12,12,1,0,1,0,19,4,-1111,1
23450,8.4,283,66,10,9,14,2,0,0,0,18,5,-4529,0
27979,8.8,336,102,14,10,10,8,1,1,0,25,4,4529,1
22942,8.4,307,70,7,5,22,5,0,0,0,20,3,-6443,0
29385,9,323,69,22,19,7,4,0,1,0,24,2,6443,1
26745,8.6,343,64,12,13,8,6,1,1,0,29,5,3207,1
23538,8.6,310,80,8,14,12,5,0,1,0,24,2,-3207,0
29245,9,332,60,18,20,9,4,1,1,0,19,5,5530,1
23715,8.8,313,80,9,11,18,0,0,0,0,20,10,-5530,0
25785,9.2,409,107,5,3,9,7,1,1,0,21,2,1539,0
24246,9,341,76,9,12,5,1,0,1,0,21,4,-1539,1
22799,8.2,262,75,7,7,21,2,0,0,0,19,6,-6345,0
29144,9.2,377,102,21,13,7,2,1,2,0,25,5,6345,1
26831,8.8,375,85,11,9,11,3,0,1,0,24,4,1973,1
24858,8.8,321,98,11,14,11,1,0,1,0,23,3,-1973,0
25747,8.8,339,72,12,10,14,2,0,0,0,24,1,1057,1
24690,9,281,80,14,14,12,1,0,1,0,21,6,-1057,0
23331,9,381,84,5,6,5,2,0,0,0,21,3,-28,0
23359,9,384,94,5,10,5,2,0,2,0,24,7,28,1
29405,9.4,348,96,15,19,3,6,2,2,0,25,4,8912,1
20493,8.2,322,65,3,3,15,0,0,0,0,29,7,-8912,0
29683,9.6,347,100,16,19,9,7,1,0,0,26,4,5249,0
24434,8.8,341,73,9,12,16,3,0,1,0,20,6,-5249,1
28379,9.4,387,104,14,12,7,4,1,1,0,21,5,5253,1
23126,8.8,316,72,7,6,14,3,0,1,0,23,4,-5253,0
25958,9.2,360,84,9,6,12,5,1,0,0,22,2,-1785,0
27743,9.2,370,91,12,15,9,10,1,1,0,22,6,1785,1
25622,8.4,287,76,16,22,8,1,0,1,0,21,6,1210,1
24412,8.4,315,83,8,9,16,4,0,0,0,25,5,-1210,0
25850,8.8,349,68,11,16,19,3,0,0,0,20,8,-3260,0
29110,9,332,96,19,32,11,3,0,1,0,22,8,3260,1
22140,8.2,270,70,9,5,25,0,0,0,0,21,6,-11296,0
33436,9.8,405,92,25,15,9,11,3,1,0,22,5,11296,1
24348,8.4,346,74,10,9,18,1,0,0,0,19,10,-5789,0
30137,9,366,110,18,11,10,9,1,2,0,27,3,5789,1
23226,8.4,325,54,5,12,8,1,0,0,0,24,4,-2285,0
25511,8.6,377,101,8,11,5,3,0,2,0,18,5,2285,1
26944,8.8,286,46,19,25,19,4,0,1,0,25,7,-2921,0
29865,8.8,306,66,19,20,19,5,1,1,0,20,2,2921,1
30362,9.4,342,76,22,27,8,6,0,1,0,26,7,5210,1
25152,8.6,364,58,8,14,22,6,0,0,0,16,6,-5210,0
24617,8.8,345,97,8,13,18,1,0,1,0,28,5,-5793,0
30410,9.6,366,102,18,14,8,5,2,0,0,18,9,5793,1
26494,9,360,96,12,19,6,6,0,2,0,21,6,2634,1
23860,9.2,388,72,6,5,12,3,0,0,0,16,3,-2634,0
28402,9.2,330,82,19,22,12,4,0,1,0,25,6,1101,0
27301,8.8,303,94,12,10,19,4,1,0,0,25,7,-1101,1
28844,9.2,356,82,18,24,13,7,1,1,0,19,9,2539,1
26305,8.6,291,92,13,10,18,5,0,0,0,20,7,-2539,0
26669,9,370,105,13,17,12,0,0,0,0,24,7,1476,1
25193,8.6,332,78,12,13,13,0,0,1,0,23,8,-1476,0
25541,8.6,322,76,13,15,7,0,0,1,0,22,1,-838,0
26379,8.8,363,98,7,4,13,8,2,0,0,23,10,838,1
24678,8.8,325,86,10,7,8,1,0,0,0,25,8,-555,0
25233,9.2,355,75,8,8,10,6,1,2,0,24,6,555,1
29879,9.2,331,72,19,29,8,7,1,1,0,22,10,6142,1
23737,8.4,325,76,8,7,19,4,0,1,0,27,11,-6142,0
27107,9,300,84,15,21,9,1,0,1,0,24,7,1154,1
25953,8.4,331,90,9,11,15,6,1,0,0,22,4,-1154,0
29346,9,409,90,14,25,16,3,1,0,0,20,8,1880,1
27466,9,337,79,16,18,14,0,0,1,0,22,4,-1880,0
25685,8.8,321,78,13,8,14,3,0,1,0,22,9,-696,1
26381,8.6,351,74,14,16,13,4,0,1,0,20,5,696,0
24581,8.8,297,59,12,12,26,0,0,0,0,18,7,-10055,0
34636,9.6,374,84,26,28,12,9,3,2,0,23,7,10055,1
31225,9.2,340,83,20,23,18,5,1,0,0,22,9,2798,0
28427,9,331,76,18,14,20,1,0,2,0,23,8,-2798,1
29013,9.4,305,68,20,22,12,6,0,1,0,21,5,2728,1
26285,9,306,80,12,13,20,6,1,0,0,20,7,-2728,0
25178,8.8,374,94,8,11,12,2,0,0,0,23,8,-2502,0
27680,9.2,386,74,12,15,8,5,1,1,0,25,8,2502,1
32051,9.4,353,84,20,25,14,11,1,0,0,20,6,5143,1
26908,9,343,76,14,16,20,2,0,1,0,22,8,-5143,0
26353,8.8,348,77,11,11,14,4,0,1,0,24,7,-1139,0
27492,9.2,358,90,14,12,11,5,0,0,0,21,3,1139,1
25277,8.8,368,66,9,11,9,5,0,0,0,21,9,1411,0
23866,8.8,346,65,9,12,9,1,0,1,0,21,10,-1411,1
24394,7.8,265,83,8,8,14,4,0,0,0,19,3,-4012,0
28406,9.6,349,86,14,16,8,9,1,2,0,14,3,4012,1
21681,8.6,298,70,6,6,25,0,0,0,0,23,2,-11414,0
33095,9.6,402,88,25,14,6,10,2,1,0,21,2,11414,1
25382,8.6,329,68,12,10,17,0,0,1,0,24,7,-3131,1
28513,9,305,80,17,16,12,3,1,0,0,15,5,3131,0
24013,8.8,352,100,7,7,10,0,0,0,0,22,6,-2293,0
26306,9.4,349,85,10,13,7,5,1,2,0,22,3,2293,1
23693,8.8,351,85,7,4,7,3,0,1,0,25,4,-480,1
24173,8.6,312,82,7,9,7,5,1,0,0,21,5,480,0
24318,8.8,334,97,8,8,14,1,0,0,0,19,3,-3454,0
27772,9.4,404,88,14,10,8,5,1,2,0,25,8,3454,1
30938,9,361,82,20,20,10,8,2,1,0,18,7,6391,1
24547,8.4,314,90,10,10,20,0,0,1,0,18,8,-6391,0
25747,8.8,339,63,13,18,12,5,1,1,0,21,8,-1630,0
27377,9.2,389,100,12,10,13,4,1,1,0,24,9,1630,1
22448,8.6,314,75,7,6,12,1,0,0,0,25,5,-5416,1
27864,9.4,368,82,12,18,7,5,1,1,0,22,6,5416,0
18781,8.2,308,57,0,0,16,2,0,0,0,18,1,-11208,0
29989,10,386,101,16,6,0,7,5,1,0,12,6,11208,1
26662,8.4,349,75,11,17,15,5,1,1,0,22,3,-1679,1
28341,8.8,335,60,15,20,11,4,1,0,0,23,7,1679,0
30110,9,351,81,19,17,18,5,0,0,0,23,5,2372,1
27738,8.2,281,82,18,20,19,3,1,2,0,20,1,-2372,0
28135,8.6,319,77,12,12,16,6,2,1,0,22,2,1255,0
26880,8.4,284,78,16,26,12,2,0,1,0,25,5,-1255,1
26710,8.8,328,90,11,12,13,6,1,1,0,27,7,457,1
26253,8.8,319,86,13,12,11,2,0,0,0,23,7,-457,0
28780,8.8,341,98,15,22,11,5,1,1,0,21,9,2940,1
25840,8.8,342,82,11,11,15,3,0,0,0,22,5,-2940,0
27463,8.8,353,78,12,15,16,8,2,0,0,20,6,-658,0
28121,9,324,94,16,11,12,4,1,1,0,20,6,658,1
26028,8.6,339,74,12,19,13,5,0,0,0,24,5,-582,0
26610,8.4,330,82,13,20,12,4,0,1,0,19,4,582,1
29756,9,328,82,17,18,13,10,2,1,0,21,7,4553,1
25203,8.8,319,63,13,12,17,1,0,0,0,24,5,-4553,0
21890,8.6,325,86,4,2,20,0,0,0,0,28,2,-9644,0
31534,9.6,401,98,20,15,4,7,3,1,0,23,9,9644,1
27393,8.6,321,28,17,9,19,4,1,0,0,20,4,-3495,1
30888,9.4,364,79,19,15,17,11,2,1,0,25,2,3495,0
24898,8.8,303,115,10,8,15,3,0,0,0,18,3,-1145,0
26043,9,326,68,15,15,10,3,0,1,0,22,5,1145,1
28774,8.8,292,82,22,28,15,2,0,1,0,18,5,1552,1
27222,8.8,314,72,15,12,22,1,0,0,0,22,6,-1552,0
33515,9.2,353,68,25,24,18,6,2,0,0,20,10,6839,1
26676,8.2,283,65,18,19,25,4,0,1,0,25,4,-6839,0
29769,9.2,365,80,20,20,9,4,1,1,0,19,5,6039,1
23730,8.2,303,96,9,6,20,0,0,0,0,24,5,-6039,0
29752,9.2,351,90,16,23,11,7,1,1,0,25,9,4019,1
25733,8.8,323,104,11,14,16,4,0,1,0,24,7,-4019,0
30630,9,335,68,21,22,13,3,2,0,0,26,8,4784,1
25846,8.6,309,80,13,12,21,2,0,1,0,18,7,-4784,0
28137,9.4,385,86,14,16,8,6,0,1,0,20,6,2328,1
25809,8.8,371,58,8,9,14,4,0,0,0,21,8,-2328,0
25176,8.6,382,70,9,6,12,5,0,0,0,22,4,-1212,0
26388,9,362,79,12,16,9,2,0,2,0,24,5,1212,1
25577,8.8,325,90,12,11,8,3,0,1,0,18,5,1617,0
23960,8.6,349,89,8,6,12,4,0,0,0,22,6,-1617,1
24426,8.6,349,67,8,12,10,3,0,1,0,21,4,-295,1
24721,8.8,339,94,10,9,8,2,0,1,0,19,5,295,0
30773,9,350,84,19,23,11,5,1,0,0,21,3,5916,1
24857,8.6,320,64,11,9,19,2,0,0,0,21,7,-5916,0
31247,9.4,353,82,20,27,10,11,1,0,0,21,4,6952,1
24295,8.6,334,90,10,9,20,0,0,2,0,22,6,-6952,0
32897,9.2,379,92,21,22,11,9,4,1,0,22,4,7713,1
25184,8.4,274,72,11,11,21,0,0,0,0,18,3,-7713,0
29172,9,315,80,21,10,8,5,1,1,0,22,4,5031,1
24141,8.4,319,60,8,6,21,3,0,0,0,18,5,-5031,0
26179,9,353,67,10,8,18,10,1,0,0,18,6,-4158,0
30337,9,364,100,18,14,10,6,1,0,0,13,8,4158,1
27890,8.8,303,94,12,15,21,4,0,2,0,25,4,-1444,0
29334,9.2,349,66,21,25,12,5,1,0,0,23,9,1444,1
30355,8.8,384,72,19,19,12,10,2,0,0,23,8,5346,0
25009,8.2,298,64,12,18,19,1,0,1,0,21,7,-5346,1
24145,9,370,87,6,4,14,2,0,0,0,23,5,-2984,0
27129,9.2,398,92,14,13,6,7,0,2,0,19,4,2984,1
28096,9.2,348,90,14,12,12,8,1,1,0,24,6,1640,0
26456,9.4,349,97,12,14,14,4,0,0,0,21,4,-1640,1
29801,9.2,372,88,17,22,8,4,1,1,0,25,9,6833,1
22968,8.6,324,88,8,5,17,1,0,0,0,16,4,-6833,0
30045,8.6,311,56,22,29,24,0,0,0,0,25,6,-2873,0
32918,9.4,351,92,24,21,22,4,1,2,0,24,4,2873,1
25407,8.8,367,80,8,9,15,3,0,0,0,18,5,-2890,1
28297,9,344,92,15,23,8,2,0,2,0,20,7,2890,0
22045,9,350,116,4,0,10,1,0,0,0,20,3,-4005,0
26050,9,401,88,10,11,4,2,0,2,0,25,4,4005,1
27228,8.8,331,91,12,14,14,3,1,2,0,20,3,-336,0
27564,9.2,369,67,14,21,12,2,0,0,0,24,6,336,1
24578,8.4,325,81,8,11,13,5,1,1,0,20,8,-2910,0
27488,9.2,336,74,13,17,8,6,1,0,0,16,8,2910,1
21732,8.4,279,86,4,2,17,2,0,0,0,13,2,-10392,0
32124,9.6,378,112,17,13,4,12,5,2,0,22,3,10392,1
24583,8.8,354,72,10,7,6,4,0,0,0,18,3,2827,1
21756,8.2,291,61,6,5,10,1,0,0,0,21,3,-2827,0
26620,8.4,264,64,12,15,19,2,1,0,0,22,7,-2161,0
28781,9,363,80,19,10,12,5,1,2,0,28,8,2161,1
28755,9.2,303,92,17,18,9,7,1,1,0,20,4,6117,1
22638,8.4,298,68,9,3,17,1,0,0,0,24,2,-6117,0
24099,9,352,82,9,7,12,2,0,0,0,24,3,-1346,0
25445,8.8,340,68,12,14,9,4,0,1,0,20,5,1346,1
28802,9.8,376,87,15,16,7,6,1,2,0,14,6,4992,1
23810,8.4,317,92,7,6,15,1,0,0,0,23,6,-4992,0
25159,8.8,352,58,10,7,12,5,1,0,0,28,1,494,0
24665,8.8,316,87,12,10,10,1,0,2,0,22,4,-494,1
25825,8.6,322,67,10,13,15,3,1,0,0,25,1,45,1
25780,8.8,322,88,15,16,10,0,0,1,0,24,10,-45,0
24180,8.8,345,78,8,5,22,0,0,0,0,24,4,-7358,0
31538,9.6,417,73,22,17,8,10,2,1,0,25,3,7358,1
26447,8.8,357,73,10,12,15,8,1,1,0,23,4,-1846,1
28293,9.2,352,110,15,20,10,2,0,1,0,19,4,1846,0
24523,8.2,292,72,10,14,22,2,0,0,0,20,6,-7456,0
31979,9.2,395,84,22,18,10,7,3,1,0,25,4,7456,1
29514,8.4,341,73,15,24,12,11,3,1,0,22,6,3654,0
25860,8.6,309,94,12,16,15,3,0,1,0,19,7,-3654,1
25461,8.4,316,60,13,18,20,1,0,0,0,17,7,-6308,0
31769,9.2,361,92,20,24,13,4,2,1,0,21,7,6308,1
27576,9,324,58,14,19,23,3,0,1,0,27,8,-5865,0
33441,9.8,392,105,23,22,14,6,1,1,0,26,7,5865,1
31114,9.8,376,77,18,21,8,7,2,1,0,20,7,6224,1
24890,8.8,351,78,8,8,18,2,0,1,0,25,9,-6224,0
23872,8.8,363,78,8,10,11,2,0,0,0,27,6,-2718,0
26590,9.2,400,81,11,13,8,5,0,1,0,19,9,2718,1
23885,9,376,88,7,4,6,2,0,0,0,22,6,-653,1
24538,9.4,407,87,6,6,7,3,0,1,0,23,8,653,0
24249,8,263,81,11,17,16,0,0,0,0,21,2,-5242,0
29491,9.2,401,65,16,11,11,7,2,1,0,19,4,5242,1
28222,9.2,314,79,17,19,20,4,0,0,0,24,8,-832,1
29054,8.4,287,83,20,21,17,3,0,1,0,23,5,832,0
21958,8.6,347,75,2,4,12,4,1,0,0,20,7,-4193,0
26151,9.2,353,100,12,20,2,5,0,1,0,22,7,4193,1
28032,9.4,370,112,12,19,4,5,1,1,0,24,4,5220,1
22812,8.8,362,80,4,8,12,1,0,0,0,22,1,-5220,0
27955,9.2,366,76,15,15,9,7,1,1,0,23,4,3774,1
24181,8.8,321,90,9,5,15,4,0,0,0,17,5,-3774,0
23823,8.6,304,70,8,8,19,3,0,0,0,23,7,-7410,0
31233,9.4,385,81,19,23,8,9,2,1,0,20,6,7410,1
28600,8.8,306,70,20,23,12,0,0,0,0,25,4,3629,0
24971,8.2,313,70,12,15,20,3,0,1,0,22,7,-3629,1
26106,8.8,347,85,13,18,9,3,1,1,0,23,8,456,1
25650,9.4,403,66,9,5,13,7,1,0,0,20,10,-456,0
23485,8.4,314,69,9,13,13,1,0,1,0,19,9,-4061,0
27546,9,384,109,13,12,9,3,0,0,0,18,7,4061,1
28303,9.4,353,104,16,16,6,5,0,1,0,21,5,5786,1
22517,8.4,307,78,6,13,16,0,0,0,0,23,8,-5786,0
27242,8.6,348,72,13,25,9,5,1,1,0,22,7,4291,1
22951,8.4,254,76,9,7,13,2,0,0,0,28,3,-4291,0
29247,9.2,342,100,18,27,11,6,1,1,0,25,3,5004,1
24243,8.8,312,79,11,9,18,1,0,0,0,21,8,-5004,0
26106,9,345,72,10,7,15,7,0,0,0,26,3,-2132,0
28238,9,355,72,15,22,10,6,0,2,0,21,6,2132,1
27955,9.2,342,100,15,17,9,3,1,1,0,19,5,2669,1
25286,8.4,357,80,9,10,15,2,0,0,0,21,7,-2669,0
24384,8.6,356,73,10,10,14,0,0,0,0,23,3,-2319,0
26703,9.2,353,92,14,20,10,2,0,2,0,18,7,2319,1
24526,8.4,262,87,13,15,9,2,0,1,0,18,9,-240,0
24766,8.4,334,80,9,13,13,3,0,0,0,22,6,240,1
24316,8,286,84,10,17,21,2,0,0,0,27,9,-7521,0
31837,9.4,380,68,21,26,10,11,1,2,0,19,5,7521,1
30178,8.8,346,87,17,24,9,8,1,1,0,24,8,6277,1
23901,8.6,330,68,9,10,17,1,0,1,0,24,8,-6277,0
25374,9,355,71,11,9,9,1,0,0,0,26,3,-183,1
25557,9,357,91,9,11,11,5,0,1,0,22,7,183,0
23792,8.4,316,72,8,8,20,0,0,0,0,23,3,-4353,0
28145,8.6,323,74,20,23,8,3,0,2,0,18,7,4353,1
25806,9,349,99,10,11,8,3,1,1,0,21,6,1939,0
23867,8.8,327,95,8,15,10,3,0,1,0,24,4,-1939,1
26276,9,319,84,15,25,3,4,1,1,0,25,7,5157,1
21119,8.6,364,65,3,0,15,1,0,0,0,22,11,-5157,0
27834,9,329,78,16,25,10,4,0,2,0,20,5,1831,1
26003,8.6,369,76,10,16,16,3,0,0,0,25,7,-1831,0
25792,8.8,360,80,10,12,8,5,1,0,0,22,4,1769,1
24023,8.8,335,84,8,7,10,3,0,1,0,21,8,-1769,0
30410,9.2,339,75,20,26,12,7,2,0,0,23,10,4546,0
25864,9,312,95,12,20,20,5,0,2,0,19,5,-4546,1
24409,8.8,341,62,10,10,14,3,0,0,0,21,5,-3087,0
27496,9,347,81,14,20,10,4,0,1,0,22,8,3087,1
25890,8.4,304,86,11,12,19,1,0,1,0,22,4,-3680,0
29570,9,346,97,19,19,11,6,1,1,0,17,8,3680,1
22188,8.4,322,62,6,6,13,2,0,1,0,19,4,-5583,0
27771,9,357,90,13,12,6,8,1,0,0,19,8,5583,1
30948,8.8,312,72,25,31,25,0,0,1,0,17,8,-1295,0
32243,8.6,308,64,25,44,25,2,1,0,0,24,15,1295,1
22493,8.6,358,76,5,1,18,3,0,0,0,21,6,-5042,0
27535,9.2,340,84,18,19,5,2,0,1,0,22,5,5042,1
28024,9,328,105,15,16,11,8,1,2,0,18,6,910,0
27114,9.2,353,78,11,8,15,9,1,0,0,20,5,-910,1
27851,8.8,300,55,20,17,16,2,0,0,0,28,6,130,0
27721,8.8,331,85,16,13,20,2,0,1,0,18,6,-130,1
26665,9.4,351,98,13,17,2,5,1,1,0,21,3,5127,1
21538,8.6,359,94,2,1,13,2,0,0,0,25,3,-5127,0
23132,8.6,373,84,6,8,10,3,0,0,0,17,5,-2072,0
25204,9,347,91,10,10,6,3,0,1,0,20,7,2072,1
27078,9.2,375,94,10,7,17,5,1,0,0,21,6,-492,0
27570,9,372,70,17,22,10,5,0,1,0,21,8,492,1
25960,9.2,373,68,9,7,10,4,0,2,0,23,4,924,1
25036,9,346,86,10,11,9,5,0,0,0,20,7,-924,0
31414,9.6,356,79,20,21,16,8,1,1,0,17,5,5299,1
26115,8.6,346,72,16,10,20,2,0,0,0,22,6,-5299,0
27445,9,338,89,14,17,8,5,1,1,0,23,3,3341,1
